Comment: Sweep Frequency: 24 Hz
Time (s),Voltage (V)
4.744399999999999729e+00,2.419280740530167062e+00
4.744439999999999991e+00,2.419445222390088635e+00
4.744480000000000253e+00,2.421090040994644976e+00
4.744519999999999627e+00,2.418293849372676441e+00
4.744559999999999889e+00,2.420761077272956197e+00
4.744600000000000151e+00,2.420432113551656439e+00
4.744640000000000413e+00,2.420432113551656439e+00
4.744679999999999787e+00,2.421747968439188270e+00
4.744720000000000049e+00,2.421419004716722334e+00
4.744760000000000311e+00,2.421419004716722334e+00
4.744799999999999685e+00,2.421254522855635027e+00
4.744839999999999947e+00,2.421583486577906452e+00
4.744880000000000209e+00,2.423228305195096688e+00
4.744919999999999582e+00,2.423063823332940458e+00
4.744959999999999845e+00,2.423228305195096688e+00
4.745000000000000107e+00,2.422899341470881041e+00
4.745040000000000369e+00,2.423228305195096688e+00
4.745079999999999742e+00,2.425037605685240738e+00
4.745120000000000005e+00,2.423557268919701801e+00
4.745160000000000267e+00,2.424544160095852163e+00
4.745199999999999640e+00,2.423557268919701801e+00
4.745239999999999903e+00,2.425531051275505501e+00
4.745280000000000165e+00,2.426024496866646896e+00
4.745320000000000427e+00,2.425695533139121896e+00
4.745359999999999800e+00,2.426682424322865295e+00
4.745400000000000063e+00,2.426517942458664479e+00
4.745440000000000325e+00,2.425366569411986362e+00
4.745479999999999698e+00,2.426682424322865295e+00
4.745519999999999960e+00,2.426682424322865295e+00
4.745560000000000223e+00,2.426846906187162922e+00
4.745599999999999596e+00,2.428162761105055356e+00
4.745639999999999858e+00,2.428327242970230504e+00
4.745680000000000121e+00,2.428820688566340813e+00
4.745720000000000383e+00,2.428656206700873010e+00
4.745759999999999756e+00,2.428820688566340813e+00
4.745800000000000018e+00,2.428491724835503351e+00
4.745840000000000281e+00,2.429478616029186355e+00
4.745879999999999654e+00,2.429314134163328642e+00
4.745919999999999916e+00,2.430794470959559472e+00
4.745960000000000178e+00,2.430465507226380772e+00
4.746000000000000441e+00,2.430136543493592427e+00
4.746039999999999814e+00,2.431123434693128527e+00
4.746080000000000076e+00,2.431945844028759129e+00
4.746120000000000339e+00,2.431945844028759129e+00
4.746159999999999712e+00,2.431945844028759129e+00
4.746199999999999974e+00,2.432439289631309620e+00
4.746240000000000236e+00,2.433755144575740825e+00
4.746279999999999610e+00,2.434577553919186510e+00
4.746319999999999872e+00,2.435070999526426583e+00
4.746360000000000134e+00,2.434906517657248859e+00
4.746400000000000396e+00,2.434248590181514960e+00
4.746439999999999770e+00,2.434248590181514960e+00
4.746480000000000032e+00,2.434577553919186510e+00
4.746520000000000294e+00,2.435564445134546396e+00
4.746559999999999668e+00,2.436222372613409348e+00
4.746599999999999930e+00,2.435564445134546396e+00
4.746640000000000192e+00,2.435399963265075574e+00
4.746679999999999566e+00,2.435728927004115807e+00
4.746719999999999828e+00,2.435564445134546396e+00
4.746760000000000090e+00,2.435893408873782473e+00
4.746800000000000352e+00,2.435235481395702006e+00
4.746839999999999726e+00,2.436715818223583963e+00
4.746879999999999988e+00,2.436880300093837270e+00
4.746920000000000250e+00,2.437044781964189166e+00
4.746959999999999624e+00,2.434577553919186510e+00
4.746999999999999886e+00,2.435070999526426583e+00
4.747040000000000148e+00,2.434742035788168391e+00
4.747080000000000410e+00,2.436715818223583963e+00
4.747119999999999784e+00,2.436386854483369557e+00
4.747160000000000046e+00,2.436057890743547283e+00
4.747200000000000308e+00,2.434742035788168391e+00
4.747239999999999682e+00,2.433755144575740825e+00
4.747279999999999944e+00,2.436222372613409348e+00
4.747320000000000206e+00,2.436057890743547283e+00
4.747359999999999580e+00,2.434742035788168391e+00
4.747399999999999842e+00,2.436386854483369557e+00
4.747440000000000104e+00,2.437373745705185613e+00
4.747480000000000366e+00,2.437702709446574190e+00
4.747519999999999740e+00,2.436880300093837270e+00
4.747560000000000002e+00,2.437867191317415472e+00
4.747600000000000264e+00,2.439018564416043588e+00
4.747639999999999638e+00,2.439676491903128852e+00
4.747679999999999900e+00,2.440663383136696396e+00
4.747720000000000162e+00,2.442143719993663531e+00
4.747760000000000424e+00,2.441814756246984519e+00
4.747799999999999798e+00,2.441156828754803332e+00
4.747840000000000060e+00,2.441814756246984519e+00
4.747880000000000322e+00,2.443459574984304439e+00
4.747919999999999696e+00,2.444939911856283121e+00
4.747959999999999958e+00,2.444939911856283121e+00
4.748000000000000220e+00,2.445433357482043490e+00
4.748039999999999594e+00,2.445268875606691594e+00
4.748079999999999856e+00,2.449380922519965864e+00
4.748120000000000118e+00,2.446913694364628800e+00
4.748160000000000380e+00,2.447736103747282677e+00
4.748199999999999754e+00,2.447571621870555436e+00
4.748240000000000016e+00,2.448229549378055037e+00
4.748280000000000278e+00,2.449051958764642212e+00
4.748319999999999652e+00,2.447571621870555436e+00
4.748359999999999914e+00,2.448229549378055037e+00
4.748400000000000176e+00,2.448722995009712466e+00
4.748440000000000438e+00,2.450367813788298044e+00
4.748479999999999812e+00,2.451354705060174055e+00
4.748520000000000074e+00,2.452341596335595675e+00
4.748560000000000336e+00,2.450696777545196436e+00
4.748599999999999710e+00,2.452177114456112417e+00
4.748639999999999972e+00,2.451683668818254169e+00
4.748680000000000234e+00,2.452341596335595675e+00
4.748719999999999608e+00,2.452506078215177077e+00
4.748759999999999870e+00,2.452835041974636532e+00
4.748800000000000132e+00,2.455137788301889223e+00
4.748840000000000394e+00,2.456289161472764881e+00
4.748879999999999768e+00,2.455631233945958503e+00
4.748920000000000030e+00,2.455466752064503044e+00
4.748960000000000292e+00,2.454644342658708123e+00
4.748999999999999666e+00,2.454479860777845079e+00
4.749039999999999928e+00,2.455466752064503044e+00
4.749080000000000190e+00,2.456618125236760264e+00
4.749119999999999564e+00,2.456289161472764881e+00
4.749159999999999826e+00,2.457440534648476227e+00
4.749200000000000088e+00,2.456124679590915072e+00
4.749240000000000350e+00,2.456782607118905837e+00
4.749279999999999724e+00,2.457276052765935859e+00
4.749319999999999986e+00,2.458098462179626686e+00
4.749360000000000248e+00,2.458591907829026368e+00
4.749399999999999622e+00,2.457605016531115627e+00
4.749439999999999884e+00,2.456947089001150442e+00
4.749480000000000146e+00,2.457933980296690635e+00
4.749520000000000408e+00,2.458427425945794553e+00
4.749559999999999782e+00,2.460072244782561146e+00
4.749600000000000044e+00,2.461388099859092016e+00
4.749640000000000306e+00,2.459743281014417082e+00
4.749679999999999680e+00,2.459249835362942616e+00
4.749719999999999942e+00,2.459578799130493376e+00
4.749760000000000204e+00,2.461059136089366106e+00
4.749799999999999578e+00,2.462210509285138293e+00
4.749839999999999840e+00,2.462210509285138293e+00
4.749880000000000102e+00,2.464348773804438064e+00
4.749920000000000364e+00,2.462868436827756469e+00
4.749959999999999738e+00,2.463361882485759047e+00
4.750000000000000000e+00,2.464019810031148783e+00
4.750040000000000262e+00,2.463361882485759047e+00
4.750079999999999636e+00,2.463855328144652912e+00
4.750119999999999898e+00,2.463032918713658148e+00
4.750160000000000160e+00,2.464184291917743685e+00
4.750200000000000422e+00,2.465171183239393660e+00
4.750239999999999796e+00,2.465500147014069388e+00
4.750280000000000058e+00,2.466816002116736684e+00
4.750320000000000320e+00,2.467638411559126332e+00
4.750359999999999694e+00,2.467144965893395270e+00
4.750399999999999956e+00,2.467309447781873111e+00
4.750440000000000218e+00,2.467309447781873111e+00
4.750479999999999592e+00,2.469776676120945424e+00
4.750519999999999854e+00,2.468954266672107156e+00
4.750560000000000116e+00,2.469612194230979441e+00
4.750600000000000378e+00,2.468296339114822935e+00
4.750639999999999752e+00,2.469447712341112044e+00
4.750680000000000014e+00,2.471914940699541763e+00
4.750720000000000276e+00,2.471092531244249102e+00
4.750759999999999650e+00,2.472737350157319103e+00
4.750799999999999912e+00,2.470599085572265263e+00
4.750840000000000174e+00,2.473066313941125749e+00
4.750880000000000436e+00,2.473724241509932309e+00
4.750919999999999810e+00,2.473230795833178064e+00
4.750960000000000072e+00,2.474546650973177719e+00
4.751000000000000334e+00,2.475698024225900351e+00
4.751039999999999708e+00,2.475040096652318944e+00
4.751079999999999970e+00,2.476520433695116097e+00
4.751120000000000232e+00,2.476355951801073818e+00
4.751159999999999606e+00,2.476355951801073818e+00
4.751199999999999868e+00,2.477013879377840233e+00
4.751240000000000130e+00,2.478823180222166300e+00
4.751280000000000392e+00,2.478494216431392339e+00
4.751319999999999766e+00,2.477342843166821407e+00
4.751360000000000028e+00,2.478987662117702939e+00
4.751400000000000290e+00,2.478165252641016725e+00
4.751439999999999664e+00,2.478329734536154572e+00
4.751479999999999926e+00,2.478329734536154572e+00
4.751520000000000188e+00,2.478658698326729137e+00
4.751559999999999562e+00,2.478658698326729137e+00
4.751599999999999824e+00,2.480632481078552054e+00
4.751640000000000086e+00,2.480796962975185149e+00
4.751680000000000348e+00,2.481125926768751544e+00
4.751719999999999722e+00,2.483099709538530320e+00
4.751759999999999984e+00,2.480961444871918609e+00
4.751800000000000246e+00,2.480961444871918609e+00
4.751839999999999620e+00,2.480961444871918609e+00
4.751879999999999882e+00,2.482112818151843925e+00
4.751920000000000144e+00,2.483099709538530320e+00
4.751960000000000406e+00,2.482606263844737704e+00
4.751999999999999780e+00,2.483757637131651208e+00
4.752040000000000042e+00,2.484086600928810729e+00
4.752080000000000304e+00,2.484580046625299410e+00
4.752119999999999678e+00,2.485731419920603980e+00
4.752159999999999940e+00,2.485566938020975059e+00
4.752200000000000202e+00,2.483593155233220884e+00
4.752239999999999576e+00,2.487047275121236023e+00
4.752279999999999838e+00,2.486060383720162026e+00
4.752320000000000100e+00,2.487211757021764669e+00
4.752360000000000362e+00,2.488198648427039750e+00
4.752399999999999736e+00,2.486882793220806853e+00
4.752439999999999998e+00,2.487047275121236023e+00
4.752480000000000260e+00,2.488198648427039750e+00
4.752519999999999634e+00,2.488034166525910695e+00
4.752559999999999896e+00,2.489185539835917282e+00
4.752600000000000158e+00,2.487047275121236023e+00
4.752640000000000420e+00,2.487376238922393679e+00
4.752679999999999794e+00,2.489185539835917282e+00
4.752720000000000056e+00,2.488856576032557832e+00
4.752760000000000318e+00,2.487540720823123053e+00
4.752799999999999692e+00,2.488363130328269168e+00
4.752839999999999954e+00,2.486224865620091151e+00
4.752880000000000216e+00,2.487869684624881117e+00
4.752919999999999590e+00,2.490336913150830167e+00
4.752959999999999852e+00,2.488034166525910695e+00
4.753000000000000114e+00,2.489350021737747554e+00
4.753040000000000376e+00,2.489021057934187375e+00
4.753079999999999750e+00,2.490336913150830167e+00
4.753120000000000012e+00,2.490994840761555196e+00
4.753160000000000274e+00,2.491817250277215567e+00
4.753199999999999648e+00,2.491981732180648113e+00
4.753239999999999910e+00,2.491652768373882942e+00
4.753280000000000172e+00,2.492804141699315856e+00
4.753320000000000434e+00,2.492968623603350142e+00
4.753359999999999808e+00,2.492968623603350142e+00
4.753400000000000070e+00,2.493791033125026146e+00
4.753440000000000332e+00,2.495106888364924114e+00
4.753479999999999706e+00,2.495764815987281615e+00
4.753519999999999968e+00,2.496258261705104342e+00
4.753560000000000230e+00,2.495929297893122456e+00
4.753599999999999604e+00,2.496422743611245831e+00
4.753639999999999866e+00,2.496093779799062773e+00
4.753680000000000128e+00,2.497738598863994852e+00
4.753720000000000390e+00,2.496751707423830346e+00
4.753759999999999764e+00,2.498396526492780989e+00
4.753800000000000026e+00,2.496916189330273372e+00
4.753840000000000288e+00,2.497245153143460961e+00
4.753879999999999661e+00,2.498067562678186970e+00
4.753919999999999924e+00,2.499712381755177848e+00
4.753960000000000186e+00,2.498889972215425637e+00
4.753999999999999559e+00,2.497903080771040507e+00
4.754039999999999822e+00,2.498067562678186970e+00
4.754080000000000084e+00,2.499547899847026411e+00
4.754120000000000346e+00,2.499054454123175173e+00
4.754159999999999719e+00,2.499218936031025073e+00
4.754199999999999982e+00,2.499054454123175173e+00
4.754240000000000244e+00,2.499876863663430093e+00
4.754279999999999617e+00,2.501192718933068715e+00
4.754319999999999879e+00,2.500863755115055653e+00
4.754360000000000142e+00,2.502015128479862849e+00
4.754400000000000404e+00,2.500534791297444936e+00
4.754439999999999777e+00,2.502837538029174080e+00
4.754480000000000040e+00,2.502673056119110839e+00
4.754520000000000302e+00,2.502344092299285450e+00
4.754559999999999675e+00,2.502344092299285450e+00
4.754599999999999937e+00,2.502015128479862849e+00
4.754640000000000200e+00,2.502508574209147962e+00
4.754679999999999573e+00,2.502837538029174080e+00
4.754719999999999835e+00,2.502837538029174080e+00
4.754760000000000097e+00,2.504482357135350501e+00
4.754800000000000360e+00,2.504317875224279177e+00
4.754839999999999733e+00,2.504811320957794685e+00
4.754879999999999995e+00,2.505469248603892751e+00
4.754920000000000258e+00,2.503988911402439843e+00
4.754959999999999631e+00,2.505633730515669289e+00
4.754999999999999893e+00,2.505140284780642101e+00
4.755040000000000155e+00,2.504811320957794685e+00
4.755080000000000418e+00,2.505962694339524788e+00
4.755119999999999791e+00,2.505304766692217022e+00
4.755160000000000053e+00,2.506291658163783964e+00
4.755200000000000315e+00,2.505962694339524788e+00
4.755239999999999689e+00,2.506620621988446374e+00
4.755279999999999951e+00,2.507771995377942709e+00
4.755320000000000213e+00,2.507278549638981779e+00
4.755359999999999587e+00,2.507936477291131006e+00
4.755399999999999849e+00,2.507278549638981779e+00
4.755440000000000111e+00,2.507771995377942709e+00
4.755480000000000373e+00,2.509416814514373151e+00
4.755519999999999747e+00,2.508265441117811356e+00
4.755560000000000009e+00,2.507607513464854776e+00
4.755600000000000271e+00,2.507443031551867652e+00
4.755639999999999645e+00,2.509416814514373151e+00
4.755679999999999907e+00,2.508594404944895828e+00
4.755720000000000169e+00,2.509416814514373151e+00
4.755760000000000431e+00,2.510074742171772400e+00
4.755799999999999805e+00,2.510568187915882543e+00
4.755840000000000067e+00,2.508923368772383533e+00
4.755880000000000329e+00,2.509745778342870270e+00
4.755919999999999703e+00,2.511390597491420351e+00
4.755959999999999965e+00,2.510568187915882543e+00
4.756000000000000227e+00,2.510732669830788133e+00
4.756039999999999601e+00,2.509252332600275359e+00
4.756079999999999863e+00,2.511061633660902181e+00
4.756120000000000125e+00,2.510568187915882543e+00
4.756160000000000387e+00,2.511884043237956110e+00
4.756199999999999761e+00,2.511390597491420351e+00
4.756240000000000023e+00,2.513035416650077902e+00
4.756280000000000285e+00,2.513364380483023020e+00
4.756319999999999659e+00,2.513199898566499613e+00
4.756359999999999921e+00,2.513199898566499613e+00
4.756400000000000183e+00,2.512048525153670386e+00
4.756439999999999557e+00,2.513199898566499613e+00
4.756479999999999819e+00,2.514022308150127394e+00
4.756520000000000081e+00,2.513857826233199422e+00
4.756560000000000343e+00,2.513364380483023020e+00
4.756599999999999717e+00,2.513364380483023020e+00
4.756639999999999979e+00,2.513035416650077902e+00
4.756680000000000241e+00,2.515009199653819305e+00
4.756719999999999615e+00,2.515502645407031501e+00
4.756759999999999877e+00,2.515173681571455155e+00
4.756800000000000139e+00,2.515009199653819305e+00
4.756840000000000401e+00,2.514186790067156174e+00
4.756879999999999775e+00,2.515338163489193146e+00
4.756920000000000037e+00,2.515173681571455155e+00
4.756960000000000299e+00,2.514515753901517492e+00
4.756999999999999673e+00,2.514844717736283819e+00
4.757039999999999935e+00,2.515831609243012412e+00
4.757080000000000197e+00,2.516160573079399221e+00
4.757119999999999571e+00,2.515831609243012412e+00
4.757159999999999833e+00,2.515502645407031501e+00
4.757200000000000095e+00,2.515667127324971553e+00
4.757240000000000357e+00,2.517147464590988815e+00
4.757279999999999731e+00,2.516489536916190151e+00
4.757319999999999993e+00,2.517147464590988815e+00
4.757360000000000255e+00,2.517476428428996105e+00
4.757399999999999629e+00,2.516818500753386978e+00
4.757439999999999891e+00,2.517311946509941389e+00
4.757480000000000153e+00,2.516818500753386978e+00
4.757520000000000415e+00,2.516654018834738160e+00
4.757559999999999789e+00,2.517640910348151628e+00
4.757600000000000051e+00,2.518792283785078467e+00
4.757640000000000313e+00,2.519121247625113025e+00
4.757679999999999687e+00,2.517969874186766877e+00
4.757719999999999949e+00,2.517147464590988815e+00
4.757760000000000211e+00,2.517311946509941389e+00
4.757799999999999585e+00,2.518956765705045342e+00
4.757839999999999847e+00,2.517969874186766877e+00
4.757880000000000109e+00,2.517805392267408404e+00
4.757920000000000371e+00,2.517969874186766877e+00
4.757959999999999745e+00,2.518792283785078467e+00
4.758000000000000007e+00,2.519121247625113025e+00
4.758040000000000269e+00,2.517805392267408404e+00
4.758079999999999643e+00,2.519285729545282404e+00
4.758119999999999905e+00,2.518463319945449808e+00
4.758160000000000167e+00,2.519779175306398944e+00
4.758200000000000429e+00,2.518134356106226157e+00
4.758239999999999803e+00,2.518298838025787134e+00
4.758280000000000065e+00,2.517311946509941389e+00
4.758320000000000327e+00,2.518463319945449808e+00
4.758359999999999701e+00,2.518792283785078467e+00
4.758399999999999963e+00,2.520766066831371166e+00
4.758440000000000225e+00,2.518956765705045342e+00
4.758479999999999599e+00,2.519779175306398944e+00
4.758519999999999861e+00,2.518792283785078467e+00
4.758560000000000123e+00,2.520766066831371166e+00
4.758600000000000385e+00,2.518956765705045342e+00
4.758639999999999759e+00,2.519779175306398944e+00
4.758680000000000021e+00,2.519779175306398944e+00
4.758720000000000283e+00,2.520766066831371166e+00
4.758759999999999657e+00,2.521259512595227292e+00
4.758799999999999919e+00,2.519943657226973777e+00
4.758840000000000181e+00,2.519121247625113025e+00
4.758880000000000443e+00,2.518792283785078467e+00
4.758919999999999817e+00,2.518956765705045342e+00
4.758960000000000079e+00,2.519450211465553036e+00
4.759000000000000341e+00,2.520766066831371166e+00
4.759039999999999715e+00,2.520766066831371166e+00
4.759079999999999977e+00,2.520108139147650750e+00
4.759120000000000239e+00,2.519779175306398944e+00
4.759159999999999613e+00,2.520766066831371166e+00
4.759199999999999875e+00,2.519121247625113025e+00
4.759240000000000137e+00,2.519614693385925364e+00
4.759280000000000399e+00,2.519943657226973777e+00
4.759319999999999773e+00,2.519614693385925364e+00
4.759360000000000035e+00,2.520272621068428531e+00
4.759400000000000297e+00,2.521259512595227292e+00
4.759439999999999671e+00,2.520437102989308009e+00
4.759479999999999933e+00,2.521423994516715616e+00
4.759520000000000195e+00,2.521588476438305193e+00
4.759559999999999569e+00,2.522575367969976501e+00
4.759599999999999831e+00,2.521917440281789435e+00
4.759640000000000093e+00,2.520108139147650750e+00
4.759680000000000355e+00,2.520437102989308009e+00
4.759719999999999729e+00,2.521259512595227292e+00
4.759759999999999991e+00,2.522081922203683657e+00
4.759800000000000253e+00,2.523726741428213405e+00
4.759839999999999627e+00,2.521917440281789435e+00
4.759879999999999889e+00,2.523068813737182392e+00
4.759920000000000151e+00,2.521259512595227292e+00
4.759960000000000413e+00,2.521752958359996466e+00
4.759999999999999787e+00,2.520601584910288739e+00
4.760040000000000049e+00,2.521588476438305193e+00
4.760080000000000311e+00,2.521095030673840220e+00
4.760119999999999685e+00,2.522410886047777190e+00
4.760159999999999947e+00,2.520930548752554845e+00
4.760200000000000209e+00,2.520601584910288739e+00
4.760239999999999583e+00,2.521423994516715616e+00
4.760279999999999845e+00,2.521423994516715616e+00
4.760320000000000107e+00,2.522081922203683657e+00
4.760360000000000369e+00,2.520930548752554845e+00
4.760399999999999743e+00,2.520601584910288739e+00
4.760440000000000005e+00,2.521259512595227292e+00
4.760480000000000267e+00,2.520766066831371166e+00
4.760519999999999641e+00,2.521423994516715616e+00
4.760559999999999903e+00,2.521423994516715616e+00
4.760600000000000165e+00,2.521095030673840220e+00
4.760640000000000427e+00,2.521259512595227292e+00
4.760679999999999801e+00,2.521095030673840220e+00
4.760720000000000063e+00,2.522410886047777190e+00
4.760760000000000325e+00,2.520930548752554845e+00
4.760799999999999699e+00,2.519779175306398944e+00
4.760839999999999961e+00,2.520272621068428531e+00
4.760880000000000223e+00,2.521095030673840220e+00
4.760919999999999597e+00,2.520766066831371166e+00
4.760959999999999859e+00,2.521752958359996466e+00
4.761000000000000121e+00,2.519943657226973777e+00
4.761040000000000383e+00,2.521095030673840220e+00
4.761079999999999757e+00,2.520272621068428531e+00
4.761120000000000019e+00,2.518463319945449808e+00
4.761160000000000281e+00,2.521095030673840220e+00
4.761199999999999655e+00,2.520766066831371166e+00
4.761239999999999917e+00,2.520108139147650750e+00
4.761280000000000179e+00,2.520601584910288739e+00
4.761320000000000441e+00,2.520108139147650750e+00
4.761359999999999815e+00,2.519614693385925364e+00
4.761400000000000077e+00,2.519285729545282404e+00
4.761440000000000339e+00,2.520108139147650750e+00
4.761479999999999713e+00,2.520437102989308009e+00
4.761519999999999975e+00,2.518792283785078467e+00
4.761560000000000237e+00,2.520766066831371166e+00
4.761599999999999611e+00,2.517969874186766877e+00
4.761639999999999873e+00,2.518956765705045342e+00
4.761680000000000135e+00,2.521423994516715616e+00
4.761720000000000397e+00,2.520108139147650750e+00
4.761759999999999771e+00,2.520272621068428531e+00
4.761800000000000033e+00,2.519450211465553036e+00
4.761840000000000295e+00,2.518956765705045342e+00
4.761879999999999669e+00,2.518792283785078467e+00
4.761919999999999931e+00,2.519614693385925364e+00
4.761960000000000193e+00,2.518463319945449808e+00
4.761999999999999567e+00,2.517805392267408404e+00
4.762039999999999829e+00,2.516325054997743838e+00
4.762080000000000091e+00,2.518134356106226157e+00
4.762120000000000353e+00,2.518627801865213289e+00
4.762159999999999727e+00,2.516654018834738160e+00
4.762199999999999989e+00,2.519779175306398944e+00
4.762240000000000251e+00,2.517311946509941389e+00
4.762279999999999625e+00,2.517147464590988815e+00
4.762319999999999887e+00,2.518298838025787134e+00
4.762360000000000149e+00,2.516982982672137048e+00
4.762400000000000411e+00,2.517147464590988815e+00
4.762439999999999785e+00,2.518298838025787134e+00
4.762480000000000047e+00,2.515831609243012412e+00
4.762520000000000309e+00,2.515831609243012412e+00
4.762559999999999683e+00,2.517476428428996105e+00
4.762599999999999945e+00,2.516654018834738160e+00
4.762640000000000207e+00,2.516489536916190151e+00
4.762679999999999580e+00,2.517805392267408404e+00
4.762719999999999843e+00,2.517147464590988815e+00
4.762760000000000105e+00,2.515667127324971553e+00
4.762800000000000367e+00,2.516489536916190151e+00
4.762839999999999741e+00,2.515502645407031501e+00
4.762880000000000003e+00,2.516818500753386978e+00
4.762920000000000265e+00,2.515338163489193146e+00
4.762959999999999638e+00,2.514515753901517492e+00
4.762999999999999901e+00,2.513857826233199422e+00
4.763040000000000163e+00,2.515831609243012412e+00
4.763080000000000425e+00,2.515338163489193146e+00
4.763119999999999798e+00,2.514351271984286207e+00
4.763160000000000061e+00,2.514680235818850473e+00
4.763200000000000323e+00,2.514844717736283819e+00
4.763239999999999696e+00,2.514186790067156174e+00
4.763279999999999959e+00,2.513364380483023020e+00
4.763320000000000221e+00,2.512870934733757444e+00
4.763359999999999594e+00,2.512377488985401808e+00
4.763399999999999856e+00,2.511226115576110640e+00
4.763440000000000119e+00,2.511884043237956110e+00
4.763480000000000381e+00,2.511555079406831315e+00
4.763519999999999754e+00,2.511884043237956110e+00
4.763560000000000016e+00,2.510568187915882543e+00
4.763600000000000279e+00,2.510239224086375120e+00
4.763639999999999652e+00,2.510239224086375120e+00
4.763679999999999914e+00,2.510732669830788133e+00
4.763720000000000176e+00,2.509252332600275359e+00
4.763760000000000439e+00,2.506291658163783964e+00
4.763799999999999812e+00,2.506620621988446374e+00
4.763840000000000074e+00,2.505633730515669289e+00
4.763880000000000337e+00,2.507278549638981779e+00
4.763919999999999710e+00,2.504975802869167989e+00
4.763959999999999972e+00,2.505633730515669289e+00
4.764000000000000234e+00,2.504482357135350501e+00
4.764039999999999608e+00,2.503659947581002854e+00
4.764079999999999870e+00,2.503988911402439843e+00
4.764120000000000132e+00,2.503988911402439843e+00
4.764160000000000394e+00,2.503824429491670944e+00
4.764199999999999768e+00,2.502673056119110839e+00
4.764240000000000030e+00,2.503495465670436015e+00
4.764280000000000292e+00,2.504153393313309106e+00
4.764319999999999666e+00,2.505798212427546634e+00
4.764359999999999928e+00,2.503988911402439843e+00
4.764400000000000190e+00,2.505304766692217022e+00
4.764439999999999564e+00,2.504482357135350501e+00
4.764479999999999826e+00,2.505469248603892751e+00
4.764520000000000088e+00,2.505469248603892751e+00
4.764560000000000350e+00,2.505469248603892751e+00
4.764599999999999724e+00,2.504317875224279177e+00
4.764639999999999986e+00,2.503988911402439843e+00
4.764680000000000248e+00,2.504482357135350501e+00
4.764719999999999622e+00,2.503002019939338574e+00
4.764759999999999884e+00,2.506620621988446374e+00
4.764800000000000146e+00,2.504811320957794685e+00
4.764840000000000408e+00,2.504317875224279177e+00
4.764879999999999782e+00,2.504646839046522189e+00
4.764920000000000044e+00,2.504811320957794685e+00
4.764960000000000306e+00,2.504975802869167989e+00
4.764999999999999680e+00,2.502179610389523745e+00
4.765039999999999942e+00,2.502344092299285450e+00
4.765080000000000204e+00,2.502673056119110839e+00
4.765119999999999578e+00,2.502673056119110839e+00
4.765159999999999840e+00,2.502179610389523745e+00
4.765200000000000102e+00,2.502508574209147962e+00
4.765240000000000364e+00,2.502015128479862849e+00
4.765279999999999738e+00,2.503330983759969097e+00
4.765320000000000000e+00,2.502344092299285450e+00
4.765360000000000262e+00,2.502837538029174080e+00
4.765399999999999636e+00,2.501521682751484121e+00
4.765439999999999898e+00,2.502837538029174080e+00
4.765480000000000160e+00,2.501521682751484121e+00
4.765520000000000422e+00,2.502179610389523745e+00
4.765559999999999796e+00,2.500534791297444936e+00
4.765600000000000058e+00,2.501521682751484121e+00
4.765640000000000320e+00,2.500370309388789902e+00
4.765679999999999694e+00,2.501028237024011780e+00
4.765719999999999956e+00,2.500863755115055653e+00
4.765760000000000218e+00,2.499218936031025073e+00
4.765799999999999592e+00,2.499383417938975338e+00
4.765839999999999854e+00,2.499712381755177848e+00
4.765880000000000116e+00,2.500205827480236120e+00
4.765920000000000378e+00,2.498561008400228545e+00
4.765959999999999752e+00,2.499218936031025073e+00
4.766000000000000014e+00,2.496916189330273372e+00
4.766040000000000276e+00,2.497409635050205079e+00
4.766079999999999650e+00,2.496422743611245831e+00
4.766119999999999912e+00,2.496751707423830346e+00
4.766160000000000174e+00,2.495764815987281615e+00
4.766200000000000436e+00,2.495600334081541583e+00
4.766239999999999810e+00,2.495435852175902358e+00
4.766280000000000072e+00,2.494777924554347326e+00
4.766320000000000334e+00,2.493297587411719807e+00
4.766359999999999708e+00,2.493462069316054741e+00
4.766399999999999970e+00,2.494119996934398564e+00
4.766440000000000232e+00,2.492310695987814739e+00
4.766479999999999606e+00,2.493133105507484792e+00
4.766519999999999868e+00,2.492804141699315856e+00
4.766560000000000130e+00,2.492804141699315856e+00
4.766600000000000392e+00,2.493626551220490040e+00
4.766639999999999766e+00,2.493626551220490040e+00
4.766680000000000028e+00,2.492804141699315856e+00
4.766720000000000290e+00,2.494284478839234875e+00
4.766759999999999664e+00,2.494119996934398564e+00
4.766799999999999926e+00,2.493626551220490040e+00
4.766840000000000188e+00,2.491817250277215567e+00
4.766879999999999562e+00,2.491981732180648113e+00
4.766919999999999824e+00,2.491817250277215567e+00
4.766960000000000086e+00,2.491817250277215567e+00
4.767000000000000348e+00,2.491323804567518341e+00
4.767039999999999722e+00,2.490665876955992175e+00
4.767079999999999984e+00,2.490172431248399043e+00
4.767120000000000246e+00,2.489843467443838332e+00
4.767159999999999620e+00,2.490172431248399043e+00
4.767199999999999882e+00,2.490336913150830167e+00
4.767240000000000144e+00,2.491323804567518341e+00
4.767280000000000406e+00,2.489350021737747554e+00
4.767319999999999780e+00,2.488527612229598507e+00
4.767360000000000042e+00,2.489185539835917282e+00
4.767400000000000304e+00,2.487869684624881117e+00
4.767439999999999678e+00,2.486060383720162026e+00
4.767479999999999940e+00,2.486553829420249162e+00
4.767520000000000202e+00,2.487540720823123053e+00
4.767559999999999576e+00,2.488856576032557832e+00
4.767599999999999838e+00,2.487211757021764669e+00
